Uniques	Duplicates	X2	M2	S2
840	252	4.2	2.0356	8.4403602
840	273	4	1.9878	6.5881772
840	294	4	1.8868	9.1553284
840	315	4	2.5146	7.4850704
840	336	4	2.1218	8.120748
840	357	4.2	2.2224	8.367196
840	378	4	2.0034	6.5043684
840	399	4.1	2.4618	6.8869412
840	42	3.5	2.1388	10.6700678
840	420	4.5	2.097	7.6028352
840	63	3.6	1.511	8.7757948
840	84	3.7	2.6584	12.5505446
850	106	4	1.8598	8.774841
850	127	4	2.0354	6.862363
850	148	4	1.9012	6.4628134
850	170	4	1.9986	16.6129908
850	191	4	1.889	9.8159006
850	21	3.1	1.7622	42.7474906
850	212	4.2	2.0178	11.2461776
850	233	4.2	1.9936	7.1493166
850	255	4	2.5036	9.902384
850	276	4	2.7696	7.4816154
850	297	4	2.044	9.6555772
850	318	4.2	2.0408	9.6989264
850	340	4.2	1.9026	7.9063668
850	361	4	2.706	6.1967892
850	382	4.1	2.2112	7.7865884
850	403	4.4	3.1724	6.4759224
850	42	3	1.5626	10.8314346
850	425	4.9	2.8056	6.3634604
850	63	3.2	2.22	8.4735054
850	85	3.5	1.973	6.914607
860	107	4	1.7058	7.3353822
860	129	4	2.2082	6.3507896
860	150	4	1.7206	7.891611
860	172	4	1.7976	8.7955582
860	193	4	1.9882	5.7614888
860	21	3.1	1.6736	31.8408472
860	215	4	1.9266	7.253321
860	236	4	2.3478	6.629675
860	258	4	1.9738	5.7402234
860	279	4	2.363	7.1277752
860	301	4	1.5704	7.5767664
860	322	4.6	2.4648	7.0257024
860	344	4	1.9306	6.9486132
860	365	4	1.7778	7.7734044
860	387	4.7	2.4182	8.1356352
860	408	4.8	2.6512	6.989124
860	43	3.4	2.029	10.4191688
860	430	5	2.3654	5.5888132
860	64	3.2	2.5088	9.026661
860	86	3.7	2.474	8.1070252
870	108	4	1.9542	7.8268696
870	130	4	1.4572	7.0232692
870	152	4	1.7946	9.2355508
870	174	4	2.0414	14.6331694
870	195	4	2.1714	10.0086834
870	21	3.4	1.6106	35.2033454
870	217	4	2.2936	8.2334016
870	239	4	1.6154	5.599344
870	261	4.2	1.66	8.401524
870	282	4	1.5554	9.8200148
870	304	4	1.8338	8.5829896
870	326	4.4	1.989	8.637928
870	348	4.4	1.873	9.2154368
870	369	4.3	1.922	7.1584552
870	391	5	1.6394	8.6957748
870	413	5.4	2.2868	7.8625324
870	43	3.9	1.8234	11.645801
870	435	5	1.5706	8.9160784
870	65	3.8	1.5978	10.2436978
870	87	4	1.6936	9.3021516
880	110	4.2	2.3482	8.1212318
880	132	4	1.627	7.3296412
880	154	4	2.4366	6.3568638
880	176	4	1.664	7.900532
880	198	4	1.7632	9.4190774
880	22	3.3	1.8482	33.0538792
880	220	4	2.0292	6.997223
880	242	4	1.8186	6.9608826
880	264	4	1.5616	7.9204002
880	286	4	2.0886	6.7009704
880	308	4	2.0308	7.6255036
880	330	4	2.5296	8.0997568
880	352	4.6	2.2652	7.5804848
880	374	4.9	1.9258	7.9383656
880	396	4.8	2.4248	5.8872374
880	418	5	2.1324	5.372943
880	44	4	1.998	10.9079566
880	440	5	2.0072	5.4545806
880	66	4	2.119	9.3730756
880	88	4	1.627	10.0383186
890	111	4	1.824	8.1214014
890	133	4	1.457	6.9829442
890	155	4	1.5714	10.7569322
890	178	4	1.7498	8.8575718
890	200	4	1.986	7.1741684
890	22	3.4	1.8394	34.8076634
890	222	4.2	1.6874	9.9852928
890	244	4	1.8098	6.8876584
890	267	4	2.0868	7.0755036
890	289	4.3	1.6492	5.6461312
890	311	4.1	2.1918	9.636006
890	333	4.2	1.981	7.8266632
890	356	4.5	1.7996	9.9247512
890	378	5	2.5038	7.9298098
890	400	5	2.5826	6.8205452
890	422	5	1.8296	8.8626452
890	44	3.9	2.005	11.6937268
890	445	5	2.2406	5.839296
890	66	4	1.8372	9.4314492
890	89	4.2	1.5538	8.1696584
900	112	4	1.4788	8.0838486
900	135	4	1.7216	6.887553
900	157	4	1.6292	5.7429728
900	180	4.4	1.5558	10.1195636
900	202	4	1.6108	8.6586886
900	22	4	1.9408	32.1445398
900	225	4	1.616	11.6748688
900	247	4	1.757	9.995238
900	270	4	2.2962	9.9328504
900	292	4	2.0302	8.4109554
900	315	4	2.2378	10.5667784
900	337	4.9	2.7062	8.646978
900	360	4.7	2.6586	6.9538836
900	382	5.1	2.1912	6.533264
900	405	5.2	2.2798	7.0585116
900	427	5	1.75	7.1643576
900	45	3.9	1.9028	10.804314
900	450	5	2.4558	9.306242
900	67	4	2.1812	8.4056378
900	90	4	1.6854	9.7457102
910	113	4	1.7386	10.486189
910	136	4.2	1.7702	7.9681934
910	159	4	2.076	7.4609392
910	182	4	1.7726	13.9357072
910	204	4.2	2.1078	8.4739856
910	22	3.9	1.9242	31.9328224
910	227	4	1.8968	8.0157196
910	250	4.4	2.1804	6.756317
910	273	4	2.6304	9.568289
910	295	4	2.3478	7.9609282
910	318	4.7	2.087	7.618518
910	341	5	2.0566	8.0571776
910	364	5	2.2748	9.629796
910	386	5	2.0248	7.71196
910	409	5	1.8728	6.1243232
910	432	5	2.2132	6.5544904
910	45	4	2.0756	10.8153538
910	455	5	2.2628	7.0434568
910	68	4	1.8664	8.307463
910	91	4	1.8766	9.5353126
920	115	4	2.122	10.6876816
920	138	4.2	2.1242	9.1098732
920	161	4	2.133	8.6732134
920	184	4	1.6322	10.7299912
920	207	4	2.063	7.2121706
920	23	4.1	1.8548	32.1069432
920	230	4	1.7698	7.0219922
920	253	4.4	1.9426	6.4927678
920	276	4.4	2.1074	6.8986884
920	299	4.5	1.6518	7.6938878
920	322	4.8	2.1094	10.9511032
920	345	5	1.9854	6.17352
920	368	5	2.264	4.4213838
920	391	5	1.968	6.7851924
920	414	5.1	2.1172	6.2958344
920	437	5.1	2.1244	5.8986264
920	46	4	1.8662	11.4327384
920	460	5.1	1.9804	6.2002792
920	69	4	2.385	8.4328182
920	92	4	1.8622	8.7566542
930	116	4	1.5694	8.420503
930	139	4	2.004	8.5490698
930	162	4	2.3648	7.6537422
930	186	4	2.601	13.4109538
930	209	4	2.1884	11.7661038
930	23	4.2	1.572	32.0257674
930	232	4	2.321	13.5625288
930	255	4	2.102	11.1447708
930	279	4.5	2.0706	8.2875656
930	302	4.2	2.682	9.7683416
930	325	5	2.142	8.46487
930	348	5	1.8172	8.9036712
930	372	5	2.2994	8.3853172
930	395	5.2	2.4372	7.25808
930	418	5.2	1.6464	7.397192
930	441	5	2.1918	7.5251064
930	46	4	1.4264	11.3067622
930	465	5.2	2.3784	6.7614784
930	69	4	1.5528	8.8904182
930	93	4	1.7598	9.4594048
940	117	4	1.6656	7.5828108
940	141	4	1.8874	7.5876936
940	164	4	2.25	6.3185682
940	188	4.2	2.0808	8.9397996
940	211	4	2.1522	9.053507
940	23	4.1	1.4474	45.7561482
940	235	4.2	2.217	8.5379296
940	258	4	1.8064	6.8753306
940	282	4.2	2.0822	9.1549928
940	305	4.9	2.0062	6.480178
940	329	5	2.236	8.4583998
940	352	5	2.0718	8.9782452
940	376	5	2.3768	7.9078764
940	399	5	2.4164	6.7356744
940	423	5	2.473	4.392492
940	446	5	1.8998	4.7391582
940	47	4	1.64	10.4549494
940	470	5.4	1.9478	4.448268
940	70	4	2.3446	8.440132
940	94	4	2.0118	9.5827992
950	118	4	1.7896	8.154451
950	142	4	2.4522	6.8675382
950	166	4	1.9668	6.7147992
950	190	4.2	2.182	12.0483778
950	213	4	1.7444	8.9641348
950	23	4.1	1.9354	40.0234846
950	237	4.2	1.9442	8.718124
950	261	4.4	2.1714	8.1831812
950	285	4.9	2.0722	8.0927012
950	308	5	1.7662	8.8160828
950	332	5	1.8838	7.3978992
950	356	5	1.9232	6.9941456
950	380	5	1.845	7.8151632
950	403	5	1.924	6.974274
950	427	5	2.4054	6.9258904
950	451	5.2	2.9498	5.4492592
950	47	4	2.4122	38.702843
950	475	5	2.2826	7.5194504
950	71	4	2.4066	10.9719158
950	95	4	2.032	8.338202
960	120	4.1	2.3058	10.0497896
960	144	4.1	1.8594	7.1551864
960	168	4.4	2.0644	6.9127716
960	192	4	2.3474	8.5652846
960	216	4	2.052	5.047732
960	24	4.1	1.861	35.5166086
960	240	4	2.1996	8.1892838
960	264	4.9	2.156	10.3779268
960	288	5	2.0082	6.8890246
960	312	5	2.4664	7.4339044
960	336	5	2.5328	6.671792
960	360	5	2.0034	6.8681684
960	384	5	2.224	6.9599608
960	408	5.2	2.0882	3.7988682
960	432	5	2.4116	4.026737
960	456	5	2.1078	3.9188688
960	48	4	2.0502	16.6986898
960	480	5	1.7912	4.9521624
960	72	4.2	1.9674	10.387349
960	96	4	1.8368	12.1259248
970	121	4.3	1.9088	10.7361972
970	145	4.5	1.8754	7.8131686
970	169	4	2.3526	9.8524938
970	194	4	1.9018	10.3816078
970	218	4	1.8888	7.7126396
970	24	4.1	1.7128	34.323358
970	242	4.4	2.1802	11.6416996
970	266	4.7	2.1316	11.1467456
970	291	5	2.1168	8.2426046
970	315	5	1.6482	8.8994348
970	339	5	1.9078	9.3042844
970	363	5	2.1438	8.1959272
970	388	5	1.8586	9.417124
970	412	5	2.0934	8.3734568
970	436	5	1.9812	9.2223616
970	460	5.2	1.702	11.9661352
970	48	4	1.5494	10.8786546
970	485	5	2.0576	8.4812336
970	72	4	1.6882	8.7460872
970	97	4	1.798	8.158518
980	122	4.2	1.7228	7.9070482
980	147	4	1.7484	8.644907
980	171	4	2.3162	7.8278808
980	196	4.4	1.8396	7.6668456
980	220	4.5	1.7428	8.6925452
980	24	4.1	1.4944	32.8253536
980	245	4.8	1.818	7.9507468
980	269	5	2.0044	7.7950248
980	294	5	2.507	9.4018336
980	318	5	2.0588	7.5451442
980	343	5	2.9296	7.9343696
980	367	5	2.3552	8.8874556
980	392	5	2.1026	6.2798244
980	416	5	2.252	6.6046432
980	441	5	1.8106	5.6872822
980	465	5	2.1934	4.2477776
980	49	4	1.6074	10.3892536
980	490	5.1	2.6754	8.0572336
980	73	4	1.556	12.7210158
980	98	4	1.8694	8.3009606
990	123	4	2.3738	7.714367
990	148	4	1.748	8.9313254
990	173	4	2.1544	10.302506
990	198	4.6	2.179	9.3222568
990	222	4.7	2.3496	9.6647898
990	24	4.2	2.002	34.2524428
990	247	5	2.3442	10.8130516
990	272	5.2	1.909	9.2432996
990	297	5	2.4238	8.8328228
990	321	5	2.0676	9.1586456
990	346	5	2.1708	7.8233808
990	371	5	1.9346	6.8611886
990	396	5	1.839	7.1172788
990	420	5	2.4708	7.616336
990	445	5	2.3674	8.6368644
990	470	5	2.3778	4.9860686
990	49	4	1.5622	10.6375956
990	495	5.2	1.9634	9.394359
990	74	4	1.7468	9.7759464
990	99	4	2.513	8.0209234
1000	100	4	2.0524	8.3132746
1000	125	4.2	2.1966	8.6182576
1000	150	4	2.9192	8.9319326
1000	175	4.2	2.044	12.6754496
1000	200	4.3	2.6348	9.0312348
1000	225	5	2.4046	10.8119344
1000	25	4.1	2.0908	52.681339
1000	250	5	2.3824	12.136098
1000	275	5	2.2458	11.4448848
1000	300	5	2.9012	10.605112
1000	325	5.2	1.9306	10.1350952
1000	350	5.2	2.2198	10.0155756
1000	375	5.2	2.1854	8.1378572
1000	400	5.3	2.4664	7.7647752
1000	425	5.3	3.1548	7.3328308
1000	450	5	2.0282	7.84536
1000	475	5.3	3.4106	7.0605108
1000	50	4	1.6788	12.8939316
1000	500	5.7	2.4194	6.7296752
1000	75	4.2	2.368	11.4820654
